source_image,original_annotation,proposed_change,reason,confidence_evidence
waterlogging_waterloggingt-103-_jpg.rf.10009ec111cdef89d0e5a8fae80e493c.jpg,cls=2 xc=0.7031 yc=0.7188 w=0.2109 h=0.5625,MERGE_CONTIGUOUS_PUDDLES,Image contains 7 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.1074 yc=0.0651 w=0.2148 h=0.1302,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.3965 yc=0.1237 w=0.1836 h=0.2474,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.8564 yc=0.4375 w=0.2871 h=0.0625,ADJUST_BOUNDARY,Extremely wide thin strip (AR=4.59); covers narrow gutter/curb line rather than bounded water hazard.,MEDIUM (Edge artifact)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.1182 yc=0.7344 w=0.2363 h=0.5312,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.3965 yc=0.8607 w=0.1836 h=0.2786,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.7a139c90e83d52a9682e34f6dd618690.jpg,cls=2 xc=0.7441 yc=0.7344 w=0.5117 h=0.5312,MERGE_CONTIGUOUS_PUDDLES,Image contains 6 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.de47130eec1ca2bcbc2f43090193e729.jpg,cls=2 xc=0.1787 yc=0.3307 w=0.3574 h=0.2552,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.de47130eec1ca2bcbc2f43090193e729.jpg,cls=2 xc=0.9082 yc=0.3281 w=0.1836 h=0.2604,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.de47130eec1ca2bcbc2f43090193e729.jpg,cls=2 xc=0.2441 yc=0.6979 w=0.4883 h=0.0938,ADJUST_BOUNDARY,Extremely wide thin strip (AR=5.21); covers narrow gutter/curb line rather than bounded water hazard.,MEDIUM (Edge artifact)
waterlogging_waterloggingt-103-_jpg.rf.de47130eec1ca2bcbc2f43090193e729.jpg,cls=2 xc=0.6582 yc=0.5664 w=0.3398 h=0.1953,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-103-_jpg.rf.de47130eec1ca2bcbc2f43090193e729.jpg,cls=2 xc=0.6084 yc=0.8516 w=0.2402 h=0.2969,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-104-_jpg.rf.8d4041dce7fe57557259b2e0286ef361.jpg,cls=2 xc=0.4385 yc=0.7747 w=0.1465 h=0.4505,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0660, AR=0.33) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-104-_jpg.rf.8d4041dce7fe57557259b2e0286ef361.jpg,cls=2 xc=0.3125 yc=0.8906 w=0.0820 h=0.2188,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0179, AR=0.37) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-104-_jpg.rf.8d4041dce7fe57557259b2e0286ef361.jpg,cls=2 xc=0.9473 yc=0.7747 w=0.1055 h=0.4505,EXCLUDE_ROTATED_BOX,"Extremely tall narrow box (AR=0.23, w=0.105, h=0.451); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-104-_jpg.rf.e4c15f449ef45024a3943a6acf09bab0.jpg,cls=2 xc=0.0947 yc=0.0469 w=0.0801 h=0.0938,MERGE_OR_EXPAND,Sub-1% puddle box (0.00751); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-104-_jpg.rf.e4c15f449ef45024a3943a6acf09bab0.jpg,cls=2 xc=0.7139 yc=0.5326 w=0.2480 h=0.3724,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-104-_jpg.rf.e4c15f449ef45024a3943a6acf09bab0.jpg,cls=2 xc=0.6543 yc=0.2279 w=0.1289 h=0.2109,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-104-_jpg.rf.e4c15f449ef45024a3943a6acf09bab0.jpg,cls=2 xc=0.1553 yc=0.8594 w=0.1152 h=0.2812,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-104-_jpg.rf.e4c15f449ef45024a3943a6acf09bab0.jpg,cls=2 xc=0.3330 yc=0.9167 w=0.1152 h=0.1589,MERGE_CONTIGUOUS_PUDDLES,Image contains 5 fragmented boxes covering single connected flood zone; merge adjacent sub-boxes into unified flood polygon.,HIGH (M1.9 evidence: 7 cluster merging failure cases)
waterlogging_waterloggingt-104-_jpg.rf.f2605b716c7e33df7ed2ead8ad891e0f.jpg,cls=2 xc=0.1162 yc=0.0156 w=0.0801 h=0.0312,REMOVE_TINY_BOX,Micro-puddle with area 0.00250 (<0.5% image); downsampling to 640x640 causes spatial collapse and feature loss.,HIGH (Direct M1.9 evidence: 10 micro-puddle False Negatives)
waterlogging_waterloggingt-104-_jpg.rf.f2605b716c7e33df7ed2ead8ad891e0f.jpg,cls=2 xc=0.5898 yc=0.7292 w=0.0664 h=0.5417,ADJUST_BOUNDARY,"Extremely tall narrow box (AR=0.12, w=0.066, h=0.542); represents vertical road edge or rotated puddle.",HIGH (Roboflow 90° rotation artifact)
waterlogging_waterloggingt-126-_jpg.rf.208aedeeba1a9ae54e0fea4926806386.jpg,cls=2 xc=0.5459 yc=0.7839 w=0.3652 h=0.4323,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1579, AR=0.84) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.208aedeeba1a9ae54e0fea4926806386.jpg,cls=2 xc=0.8242 yc=0.6888 w=0.1641 h=0.2422,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0397, AR=0.68) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.7fb34317e3d3f434615e307ac961cd89.jpg,cls=2 xc=0.2715 yc=0.3333 w=0.2969 h=0.5104,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1515, AR=0.58) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.7fb34317e3d3f434615e307ac961cd89.jpg,cls=2 xc=0.2227 yc=0.0260 w=0.2031 h=0.0521,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0106, AR=3.90) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.7fb34317e3d3f434615e307ac961cd89.jpg,cls=2 xc=0.9346 yc=0.7943 w=0.1309 h=0.4115,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0538, AR=0.32) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.7fb34317e3d3f434615e307ac961cd89.jpg,cls=2 xc=0.4727 yc=0.8659 w=0.1055 h=0.2682,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0283, AR=0.39) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.adc92026324c92e8065ad301202dfa9a.jpg,cls=2 xc=0.1064 yc=0.2552 w=0.2129 h=0.4688,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0998, AR=0.45) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-126-_jpg.rf.adc92026324c92e8065ad301202dfa9a.jpg,cls=2 xc=0.3096 yc=0.4570 w=0.1348 h=0.0651,MERGE_OR_EXPAND,Sub-1% puddle box (0.00877); should be merged into adjacent contiguous flood boundary or reviewed for visual prominence.,HIGH (M1.9 cluster merging failure mode)
waterlogging_waterloggingt-126-_jpg.rf.adc92026324c92e8065ad301202dfa9a.jpg,cls=2 xc=0.1240 yc=0.7448 w=0.2441 h=0.5104,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.1246, AR=0.48) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-145-_jpg.rf.c3dabb8c32e8535b5bec3381d1f18c86.jpg,cls=2 xc=0.8242 yc=0.4531 w=0.3516 h=0.1927,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0677, AR=1.82) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
waterlogging_waterloggingt-145-_jpg.rf.c3dabb8c32e8535b5bec3381d1f18c86.jpg,cls=2 xc=0.2793 yc=0.4779 w=0.4844 h=0.1562,RETAIN_VALID,"Well-proportioned waterlogging box (area=0.0757, AR=3.10) covering distinct road water pool.",HIGH (True positive pattern in M1.9)
